Songs,Sugar Babe,1975,https://www.discogs.com/master/398344,Funk / Soul|Pop|Rock,AOR|City Pop|Folk Rock|Pop Rock|Soft Rock|Soul
Lagoon,Shigeru Suzuki,1976,https://www.discogs.com/master/915889,Funk / Soul|Jazz|Latin,City Pop|Funk|Jazz-Funk|Samba
Sunshower,Taeko Ohnuki,1977,https://www.discogs.com/master/742672,Funk / Soul|Jazz|Pop,City Pop|Funk|Jazz-Funk|Soul
Pacific,"Haruomi Hosono, Shigeru Suzuki, Tatsuro Yamashita",1978,https://www.discogs.com/master/408982,Electronic|Jazz,Easy Listening|Electro|Fusion|Jazz-Funk|Synth-pop
Thousand Knives Of,Ryuichi Sakamoto,1978,https://www.discogs.com/master/47218,Classical|Electronic,Abstract|Experimental|Modern Classical|Synth-pop
Late Late Summer,Bread & Butter,1979,https://www.discogs.com/master/874928,Funk / Soul|Rock,City Pop|Funk|Soft Rock
Papa Hemingway,Kazuhiko Kato,1979,https://www.discogs.com/master/448486,Electronic|Pop|Rock,City Pop|Pop Rock|Synth-pop|Vocal
Monochrome,Minako Yoshida,1980,https://www.discogs.com/master/675183,Funk / Soul|Pop,City Pop|Disco|Funk|Soul
Pocket Park,Miki Matsubara,1980,https://www.discogs.com/master/949357,Funk / Soul|Pop,City Pop|Disco
Tasogare = たそがれ,Mai Yamane,1980,https://www.discogs.com/master/1197334,Funk / Soul|Jazz|Pop|Rock,City Pop|Jazz-Funk
A Long Vacation,Eiichi Ohtaki,1981,https://www.discogs.com/master/440808,Pop|Rock,City Pop|Pop Rock|Rock & Roll
Colored Music,Colored Music,1981,https://www.discogs.com/master/812562,Electronic,Experimental|New Wave
First Light,Makoto Matsushita,1981,https://www.discogs.com/master/593192,Electronic|Funk / Soul|Jazz|Pop|Rock,AOR|City Pop|Funk|Jazz-Rock|Pop Rock|Prog Rock
Mkwaju,Mkwaju Ensemble,1981,https://www.discogs.com/master/521767,Electronic|Jazz|Latin,Afrobeat|Avant-garde Jazz|Experimental|Jazz-Funk
さてこそ,Chakra,1981,https://www.discogs.com/master/531046,"Electronic|Folk, World, & Country|Pop|Rock",Avantgarde|New Wave|Synth-pop
Awakening,"Hiroshi Sato, Wendy Matthews",1982,https://www.discogs.com/master/793346,Electronic|Funk / Soul|Pop,City Pop|Disco|Funk|Soul|Synth-pop
For You,Tatsuro Yamashita,1982,https://www.discogs.com/master/351396,Funk / Soul|Jazz|Rock,Ballad|City Pop|Cool Jazz|Funk|Soft Rock|Soul
Love Trip,Takako Mamiya,1982,https://www.discogs.com/master/774556,Funk / Soul|Jazz|Pop,City Pop|Funk|Jazz-Funk|Soul
Mint Jams,Casiopea,1982,https://www.discogs.com/master/287930,Jazz,Fusion
Philharmony,Haruomi Hosono,1982,https://www.discogs.com/master/135216,Electronic,Experimental|Synth-pop
The September Wind = 九月の風 ~通り過ぎた夏~,"Naoya Matsuoka, Wesing, Naoya Matsuoka, Wesing",1982,https://www.discogs.com/master/1110154,Jazz,Contemporary Jazz|Latin Jazz
"What, Me Worry? ボク、大丈夫!!","Yukihiro Takahashi, Yukihiro Takahashi",1982,https://www.discogs.com/master/121629,Electronic,Synth-pop
イマジネーション通信 = Imagination Exchange,Masumi Hara,1982,https://www.discogs.com/master/534752,Electronic|Pop|Rock,Avantgarde|Dub|Electro|New Wave
不思議・少女,Chiemi Manabe,1982,https://www.discogs.com/master/543107,Electronic,Synth-pop
改造への躍動,Guernica,1982,https://www.discogs.com/master/276352,Electronic,Experimental|Minimal|Synth-pop
Can I Sing?,Masayoshi Takanaka,1983,https://www.discogs.com/master/602763,Electronic|Funk / Soul|Jazz|Rock,Electro|Free Jazz|Fusion|Future Jazz
Full Moon,"Junko Yagami, Junko Yagami",1983,https://www.discogs.com/master/1310523,Funk / Soul|Pop,Boogie|City Pop|Disco|Funk|Soul
Fuyü-Kükan = 浮遊空間,Tomoko Aran,1983,https://www.discogs.com/master/1353565,Electronic|Funk / Soul|Pop|Rock,Boogie|City Pop|Funk|New Wave|Pop Rock|Synth-pop
Merry Christmas Mr. Lawrence,Ryuichi Sakamoto,1983,https://www.discogs.com/master/52513,Stage & Screen,Downtempo|Soundtrack
Naughty Boys,Yellow Magic Orchestra,1983,https://www.discogs.com/master/91442,Electronic|Pop,Synth-pop
Relief 72 Hours,"Yurie Kokubu, Yurie Kokubu",1983,https://www.discogs.com/master/802576,Funk / Soul|Pop,Boogie|City Pop|Funk|Soul
Rosé,Mari Iijima,1983,https://www.discogs.com/master/539073,Electronic|Pop,City Pop|Synth-pop
Seaside Lovers ‎– Memories In Beach House,"Masataka Matsutoya, Akira Inoue, Hiroshi Sato",1983,https://www.discogs.com/master/597812,Electronic|Jazz,Easy Listening|Fusion
Summer Breeze,Piper,1983,https://www.discogs.com/master/1307015,Electronic|Funk / Soul|Pop,Boogie|City Pop|Disco|Funk|Synth-pop
Through The Looking Glass,Midori Takada,1983,https://www.discogs.com/master/1123608,Classical|Electronic|Stage & Screen,Ambient|Contemporary|Experimental
Timely!!,Anri,1983,https://www.discogs.com/master/965114,Electronic|Funk / Soul|Pop,Boogie|City Pop|Disco|Funk|Soul|Synth-pop
Vitamin E.P.O = ビタミンE.P.O,Epo,1983,https://www.discogs.com/master/427933,Electronic|Funk / Soul|Pop,City Pop|Funk|Synth-pop
うたかたの日々,Mariah,1983,https://www.discogs.com/master/827055,Electronic,Avantgarde|Experimental|Synth-pop
Beauty,Ichiko Hashimoto,1984,https://www.discogs.com/master/1006037,Electronic|Pop|Rock,Ambient|Experimental|New Age|New Wave
Dream Cruise,Soichi Noriki,1984,https://www.discogs.com/master/662378,Electronic|Jazz,Fusion|Jazz-Funk|Smooth Jazz
Magical,Junko Ohashi,1984,https://www.discogs.com/master/1455912,Funk / Soul,City Pop
Parallelisme,Miharu Koshi,1984,https://www.discogs.com/master/194556,Electronic,Leftfield|Synth-pop
S-F-X,"Haruomi Hosono, Friends Of Earth",1984,https://www.discogs.com/master/135206,Electronic,Electro|Experimental
Variety,Mariya Takeuchi,1984,https://www.discogs.com/master/606606,Funk / Soul|Pop|Rock,Ballad|City Pop|Funk|Pop Rock|Soul
科学と神秘,Saeko Suzuki,1984,https://www.discogs.com/master/561781,Electronic|Rock,Pop Rock|Synth-pop
Aragon,Aragon,1985,https://www.discogs.com/master/903553,Electronic|Rock,Ambient|Avantgarde|Ethereal
Aru First,Aru Takamura,1985,https://www.discogs.com/master/1183921,Electronic|Funk / Soul|Pop,Boogie|City Pop|Funk|Soul|Synth-pop
Communication,Junko Yagami,1985,https://www.discogs.com/master/593008,Electronic|Funk / Soul|Pop,Boogie|City Pop|Funk|Soul|Synth-pop
Copine.,Taeko Ohnuki,1985,https://www.discogs.com/master/495253,Electronic|Pop,City Pop|Synth-pop
Tropic Of Capricorn =トロピック・オブ・カプリコーン 南回帰線,"Momoko Kikuchi, Momoko Kikuchi",1985,https://www.discogs.com/master/923037,Electronic|Funk / Soul|Pop,City Pop|Funk|Synth-pop
California Crisis,Miho Fujiwara,1986,https://www.discogs.com/master/1345295,Funk / Soul|Pop,City Pop|Funk
Chat D'Ete,Toshifumi Hinata,1986,https://www.discogs.com/master/1051742,Classical|Electronic,Ambient
Cologne,Kaoru Akimoto,1986,https://www.discogs.com/master/446906,Electronic|Funk / Soul|Pop,Ballad|City Pop|Funk|Synth-pop|Vocal
Crimson,Akina Nakamori,1986,https://www.discogs.com/master/1024144,Electronic|Pop,City Pop|Synth-pop
Soundscape 1: Surround,Hiroshi Yoshimura,1986,https://www.discogs.com/master/599755,Electronic,Ambient
Couples,Pizzicato Five,1987,https://www.discogs.com/master/124293,Pop|Rock,Pop Rock|Soft Rock
Hot Is Cool,Horii Katsumi Project,1987,https://www.discogs.com/master/1393045,Funk / Soul|Jazz,Fusion|Jazz-Funk
Music For Commercials,Yasuaki Shimizu,1987,https://www.discogs.com/master/237758,Electronic,Modern Classical
Sea Is A Lady,"Toshiki Kadomatsu, Toshiki Kadomatsu",1987,https://www.discogs.com/master/1037254,Electronic|Jazz,Jazz-Rock|Smooth Jazz
Paradise Of Replica,After Dinner,1989,https://www.discogs.com/master/182622,Electronic|Rock,Avantgarde|Experimental
Three Cheers For Our Side,Flipper's Guitar,1989,https://www.discogs.com/master/715749,Pop|Rock,Acoustic|Indie Pop
4 to 3,Mishio Ogawa,1991,https://www.discogs.com/master/2082346,"Folk, World, & Country|Jazz|Pop|Rock",
Tadaima.,Akiko Yano,2018,https://www.discogs.com/master/254796,Electronic|Pop,New Wave|Synth-pop
